DATE,CAMPAIGN_ID,COUNTRY_ID,STATE_ID,SPEND,IMPRESSIONS,CLICKS
2023-03-11,19713269196,2840,21147,711.47,5697,36
2023-01-02,17335759645,2484,20704,103.31,4879,8
2023-02-06,16096245591,2484,20711,3.07,216,1
2022-12-10,17335759645,2484,20717,129.22,4364,15
2023-03-07,17335759645,2458,20747,0.44,146,0
2022-11-27,1012855394,2356,20453,8.22,24,4
2023-02-25,16129801833,2840,21153,1087.63,11235,22
2023-01-23,9645746542,2040,20046,0.00,15,0
2022-10-26,1030237413,2840,21137,62.74,393,1
2022-11-22,1030237413,2840,21170,585.07,306,2
2023-04-02,16107460064,2840,21183,16.69,199,0
2023-04-03,16705812708,2840,21146,27.65,445,4
2022-11-19,1012855394,2484,20705,6.30,29,2
2023-04-03,16129801833,2840,21183,124.45,1496,1
2023-01-29,9611555892,2276,20235,114.52,56,7
2023-02-24,16101107713,2276,20235,20.64,1093,0
2023-03-02,16985277335,2840,21183,0.00,2,0
2022-12-29,17197475739,2840,21149,309.16,1263,5
2023-04-04,1012855394,2484,20710,0.23,31,1
2022-11-18,16141721408,2276,20239,17.72,546,1
2022-12-14,16529545136,2484,20723,15.26,995,1
2023-03-18,16529545136,2484,20716,1.84,644,1
2022-10-08,1030237413,2840,21161,53.15,60,1
2022-10-15,18598862587,2840,21162,109.59,58,1
2022-12-03,16705812708,2840,21176,335.55,7487,43
2023-02-24,16107460064,2276,20237,17.21,223,0
2023-01-27,8687082217,2840,21155,27.40,10,1
2022-12-14,8686907662,2840,21146,136.17,10,2
2022-10-29,8686907662,2840,21174,1.10,2,1
2022-10-30,16529545136,2484,20704,12.61,1396,5
2022-12-28,16529545136,2076,20095,8.40,699,4
2023-04-04,9710540067,2840,21133,232.05,337,6
2023-02-01,16517320743,2276,20232,61.25,2448,4
2022-10-20,16193384549,2040,20049,0.00,7,0
2023-03-20,16985277335,2840,21153,1.17,73,1
2023-02-14,16107460064,2840,21146,12.60,95,0
2022-12-12,9710540067,2840,21160,1091.09,804,19
2022-11-29,18889806200,2036,20035,28.00,184,1
2023-03-30,8686907662,2840,21160,0.14,17,1
2023-02-24,9710540067,2840,21146,0.00,109,0
2023-02-16,9816566817,2840,21175,134.65,235,1
2023-04-02,8688544442,2840,21176,61.07,63,10
2023-02-05,1012855394,2356,20458,5.48,43,2
2023-02-25,17197475739,2840,21140,113.23,561,1
2022-12-06,19072463248,2458,20738,1.92,15,1
2023-02-01,17335759645,2484,20703,78.70,7392,5
2022-10-16,9611555898,2276,20236,0.00,2,0
2023-01-23,9816566817,2840,21159,0.00,20,0
2022-10-06,1012855394,2076,20097,0.00,3,0
2023-02-11,9716491608,2276,20230,0.00,17,0
2022-12-29,8688544442,2840,21156,17.26,7,1
2023-02-18,8687082217,2840,21136,19.86,12,1
2022-11-24,19023561017,2458,20741,0.00,97,0
2023-02-09,16107460064,2840,21178,105.39,1012,2
2023-03-16,1012855394,2356,20457,0.14,19,1
2023-01-25,16096245591,2484,20723,0.70,49,1
2022-10-20,18598496615,2840,21173,18.22,2,1
2022-11-13,9816566817,2840,21150,0.00,22,0
2023-03-23,9647872445,2840,21147,517.67,1618,14
2022-12-05,16529545136,2356,20468,66.17,13167,178
2022-10-19,18592031661,2276,20235,26.85,5,1
2022-10-21,16517320743,2276,20238,12.58,252,1
2023-01-19,16193384549,2276,20230,0.02,19,0
2023-03-14,19770443735,2840,21141,0.00,24,0
2023-01-18,16705812708,2840,21157,47.89,598,5
2022-10-19,9731536273,2840,21170,0.00,5,0
2023-01-21,8688544442,2840,21145,5.62,2,1
2023-03-08,17197475739,2840,21153,224.06,1090,10
2023-02-15,16334770689,2840,21135,106.75,938,7
2023-04-05,16129801833,2840,21141,34.96,257,1
2022-12-14,10586966769,2276,20229,33.15,133,1
2023-03-26,9816566817,2840,21160,96.03,374,3
2023-01-12,8688544442,2840,21157,6.71,3,1
2022-11-01,9646241456,2036,20040,284.53,289,6
2022-11-12,8688544442,2840,21178,69.45,24,5
2023-03-31,9816566817,2840,21172,0.00,22,0
2022-12-08,16107460064,2276,20231,295.18,4253,13
2022-10-15,18592011993,2276,20235,1.51,26,1
2022-10-05,16107460064,2840,21166,145.05,1114,10
2023-01-30,19072463248,2484,20706,0.27,26,1
2022-12-20,16529545136,2356,21268,53.51,5906,27
2023-01-01,8709347981,2036,20040,75.89,27,1
2022-11-08,16705812708,2276,20227,10.48,393,1
2022-11-11,16096245591,2484,20707,2.08,122,0
2022-10-26,18598958317,2276,20230,0.00,2,0
2023-03-11,16107460064,2840,21146,14.50,63,0
2023-01-06,16129801833,2840,21166,866.60,4797,12
2022-10-02,9731536273,2840,21145,3.01,54,1
2023-03-23,16985277335,2484,20697,20.60,1877,20
2023-01-31,16107460064,2840,21170,35.67,355,1
2022-12-15,19072463248,2076,20106,25.89,24,1
2023-01-02,16129801833,2840,21163,1815.32,17041,23
2023-01-28,16334770689,2840,21151,462.35,4821,20
2022-12-26,9656161861,2276,20230,0.00,14,0
2022-12-10,8686907662,2840,21137,263.97,138,9
2023-01-20,8687082217,2840,21177,0.00,14,0
2023-01-05,16334770689,2840,21173,570.30,3652,18
2023-03-21,8688544442,2840,21133,0.00,5,0
2022-11-16,9645746542,2276,20232,182.19,175,2
2023-03-16,16529545136,2356,21335,22.71,4959,57
2023-03-22,19097200206,2076,20087,6.06,248,1
2022-10-30,16334770689,2840,21151,68.47,1102,6
2023-03-31,16096245591,2840,21142,0.54,12,0
2022-12-05,16334770689,2840,21137,12141.05,77765,277
2023-03-22,1012855394,2484,20722,0.41,10,1
2023-01-01,16334770689,2840,21174,290.08,743,6
2023-04-04,16976496847,2276,20232,189.58,6980,8
2023-02-03,9647872445,2840,21139,221.64,393,4
2023-01-07,9816566817,2840,21171,73.97,24,1
2022-10-08,16529545136,2356,21335,25.91,5279,103
2022-12-02,19023347707,2356,21334,0.00,24,0
2022-12-01,18889806200,2840,21160,33.84,46,0
2023-01-08,9656161861,2040,20046,0.00,7,0
2022-11-16,9731536273,2840,21170,0.00,17,0
2022-10-03,9611555898,2040,20044,4.66,2,1
2023-01-18,16529545136,2458,20745,8.20,896,2
2022-12-15,16985277335,2840,21135,0.00,5,0
2023-03-13,1012855394,2862,9075988,0.14,2,1
2022-11-18,16129801833,2840,21176,3584.92,15256,69
2022-12-13,16107460064,2276,20237,101.01,1770,2
2022-10-27,18597674878,2840,21163,0.00,46,0
2022-12-01,11698174219,2458,20749,0.00,2,0
2022-12-10,8687082217,2840,21164,33.84,17,1
2022-12-17,16107460064,2840,21135,151.14,1319,3
2023-02-07,16129801833,2840,21183,139.00,1392,4
2023-02-09,16985277335,2840,21145,0.00,10,0
2022-10-29,17298592738,2276,20229,1155.16,10934,97
2022-11-29,11654183162,2276,20241,0.00,5,0
2023-03-13,16985277335,2484,20711,24.52,4000,27
2023-02-17,16976496847,2276,20241,205.25,1023,4
2023-02-07,16129801833,2840,21182,436.38,3538,4
2023-02-12,9816566817,2840,21137,162.62,1557,8
2023-02-09,16529545136,2076,20093,6.85,1141,2
2023-03-02,8688544442,2840,21179,0.00,5,0
2023-02-28,9710540067,2840,21155,461.38,466,9
2022-11-01,16705812708,2840,21163,14.61,233,1
2022-12-06,19023561017,2076,20086,0.00,5,0
2022-12-02,16985277335,2840,21140,0.00,9,0
2023-03-07,19770443735,2840,21175,0.00,2,0
2023-03-23,9611555928,2276,20238,0.00,3,0
2022-10-03,16976496847,2276,20241,99.42,699,2
2023-02-11,9985023596,2040,20048,0.00,12,0
2023-03-27,1030237413,2840,21146,89.60,88,2
2023-01-17,8688544442,2840,21165,0.00,2,0
2022-11-06,16985277335,2484,20715,94.44,15074,214
2023-03-20,17335759645,2076,20090,6.32,529,0
2022-10-30,18592031661,2276,20226,0.00,3,0
2022-11-18,1030237413,2840,21177,888.36,111,1
2023-01-06,16101107713,2276,20230,2.98,77,0
2023-02-18,9646241456,2036,20039,0.00,54,0
2023-03-11,9611555898,2276,20237,0.00,2,0
2022-12-05,19023561017,2356,21337,5.62,2424,5
2022-10-21,18592041816,2484,20713,0.00,2,0
2022-11-28,8687082217,2840,21145,73.01,7,1
2022-12-24,16517320743,2040,20046,37.86,840,4
2022-12-06,16101107713,2040,20048,3.15,53,0
2023-01-28,16107460064,2840,21145,36.01,309,1
2023-02-06,16107460064,2840,21167,310.01,4519,8
2023-01-24,16529545136,2356,21341,22.26,4252,27
2023-01-05,19329701910,2356,20462,3.25,133,0
2022-12-03,19016565285,2484,20706,0.00,2,0
2022-10-15,9716491602,2036,20036,0.00,12,0
2022-12-21,19072463248,2356,21340,0.00,2,0
2023-03-29,19097200206,2076,20090,21.22,712,1
2023-02-25,16529545136,2484,20711,8.32,794,4
2023-01-01,9645632783,2036,20039,0.00,24,0
2023-02-08,17335759645,2076,20086,1.29,240,0
2022-12-17,16529545136,2484,20703,275.78,14572,70
2023-02-09,9816566817,2840,21154,0.00,51,0
2023-02-21,16141721408,2276,20232,0.37,138,0
2023-02-01,9611555898,2276,20231,0.00,3,0
2022-12-15,8688544442,2840,21176,143.56,49,8
2022-12-24,17298592738,2276,20235,8399.90,92473,636
2023-01-30,16976496847,2040,20049,124.53,1329,6
2023-02-05,16985277335,2840,21165,0.26,22,0
2022-11-11,17335759645,2076,20106,136.87,10681,6
2023-03-16,8687082217,2840,21149,0.00,14,0
2022-11-18,16135846000,2076,20089,30.52,950,4
2022-10-13,17197475739,2840,21183,129.76,70,1
2022-10-01,11652085410,2840,21151,0.00,36,0
2022-12-22,16096245591,2840,21141,0.35,2,0
2023-01-08,19072463248,2356,21334,0.00,3,0
2022-12-30,9816566817,2840,21159,71.78,27,1
2023-01-10,19329701910,2276,20230,0.91,9,0
2023-04-05,16529545136,2076,20100,0.21,182,0
2023-02-02,9647872445,2840,21146,367.26,301,6
2023-03-30,17335759645,2484,20708,33.96,3002,6
2023-03-14,17335759645,2076,20105,16.22,1246,1
2023-01-17,19072463248,2484,20712,0.00,3,0
2023-03-10,16985277335,2840,21141,0.00,5,0
2022-12-08,1012855394,2484,20707,0.00,2,0
2022-11-14,16107460064,2276,20228,235.85,3446,9
2023-02-24,16107460064,2036,20037,20.09,224,1
2022-11-22,16141721408,2040,20042,24.44,1448,3
2023-02-27,9731536273,2840,21170,36.16,231,1
2023-03-28,9731536273,2840,21142,61.10,519,2
2023-03-18,16096245591,2862,9069665,0.09,19,0
2022-10-03,9731536273,2840,21178,8.63,173,1
2022-10-05,9611555898,2276,20241,0.00,3,0
2022-12-18,16705812708,2840,21144,77.09,859,6
2022-10-04,17335759645,2484,20725,13.93,1875,0
2022-12-24,8687082217,2840,21170,204.38,17,1
2023-01-02,17298592738,2040,20045,830.26,18962,97
2022-10-25,1012855394,2356,20472,6.44,71,2
2022-12-15,16529545136,2076,21228,5.22,281,1
2022-10-05,16107460064,2840,21140,41.73,350,1
2022-11-22,8687082217,2840,21182,0.00,3,0
2022-10-12,11698174219,2356,20468,0.00,2,0
2022-12-22,11698174219,2356,20462,0.27,2,1
2022-12-31,16101107713,2276,20237,153.89,2344,6
2022-10-11,16334770689,2840,21135,175.85,1987,7
2023-03-19,9731196168,2036,20040,65.89,213,3
2022-10-18,11698174219,2356,20469,0.00,2,0
2022-10-20,18592041816,2458,20748,0.00,2,0
2022-12-01,8687082217,2840,21152,157.67,20,1
2022-12-23,19072463248,2356,20463,0.00,7,0
2022-11-16,16096245591,2484,20699,6.02,277,1
2023-03-20,17197475739,2840,21133,200.05,802,7
2023-03-19,16101107713,2276,20234,108.11,1321,3
2022-12-09,16705812708,2276,20228,262.63,5845,18
2022-12-11,16135846000,2076,20100,15.80,855,4
2022-11-26,17335759645,2484,20718,51.89,2140,4
2022-11-15,16705812708,2040,20047,9.70,597,0
2023-01-05,9716491602,2036,20041,81.09,83,3
2023-02-26,16193384549,2276,20226,10.33,194,0
2022-12-15,9645632783,2036,20041,30.68,63,1
2022-10-15,8688544442,2840,21143,0.00,9,0
2023-01-21,9710540067,2840,21150,66.30,65,1
2022-11-05,17197475739,2840,21174,0.01,34,0
2023-03-03,1030237413,2840,21156,445.76,245,8
2023-02-22,16705812708,2036,20036,0.00,22,0
2023-02-24,9647872445,2840,21166,137.81,265,2
2023-01-02,8688544442,2840,21147,111.64,32,4
2023-01-13,1030237413,2840,21158,10.14,5,1
2022-12-19,16135846000,2076,20096,3.73,1023,1
2022-10-07,16529545136,2458,20741,51.64,8238,75
2023-01-13,16096245591,2484,20707,1.67,94,0
2023-03-03,16705812708,2840,21156,13.66,670,4
2023-03-21,1012855394,2862,9075988,0.00,3,0
2022-12-05,19023561023,2076,20092,0.00,2,0
2023-03-08,16705812708,2276,20238,0.99,162,0
2022-11-30,19023347656,2458,20750,0.00,24,0
2022-11-11,9646241456,2036,20039,0.00,17,0
2022-11-29,11698174219,2484,20707,0.00,2,0
2023-01-11,10586966769,2276,20226,0.00,24,0
2023-02-27,9716491602,2036,20037,768.77,564,13
2023-01-30,16141721408,2036,20035,395.64,5957,36
2022-12-09,16705812708,2036,20039,12.98,226,1
2022-10-19,18592067436,2840,21135,2.26,3,1
2022-12-09,1030237413,2840,21157,1112.88,515,8
2022-12-21,9710540067,2840,21171,45.07,97,1
2022-12-30,9645746542,2040,20044,0.00,70,0
2023-02-16,16096245591,2840,21160,0.31,2,0
2023-03-09,15942125913,2076,20105,62.53,10134,78
2022-10-14,18416687023,2840,21142,2067.24,9410,76
2022-12-30,8688544442,2840,21154,0.00,2,0
2023-02-28,9647872445,2840,21161,79.18,56,2
2022-11-16,18889806200,2840,21147,335.82,2584,1
2023-02-20,9656161861,2276,20235,80.68,326,1
2023-01-20,17335759645,2458,20737,24.85,2562,1
2023-01-25,16129801833,2840,21163,182.72,998,1
2023-02-11,16705812708,2036,20036,0.00,48,0
2022-12-07,9647872445,2840,21162,103.28,145,1
2022-10-25,16135846000,2076,21228,1.93,258,1
2022-12-02,16096245591,2840,21165,0.00,2,0
2022-10-23,18598835899,2040,20049,0.00,5,0
2023-02-03,17344179530,2840,21154,5.67,170,1
2022-12-09,8687082217,2840,21176,20.41,51,1
2022-12-18,9731536273,2840,21172,0.00,3,0
2022-10-24,1012855394,2356,21337,0.00,7,0
2023-03-21,16985277335,2862,9075988,0.90,219,0
2022-12-02,1030237413,2840,21164,1717.54,556,10
2022-12-17,9716491608,2040,20049,0.00,7,0
2023-01-22,17335759645,2458,20750,6.11,1064,0
2022-10-06,16107460064,2276,20235,347.42,5678,18
2022-10-22,16705812708,2276,20235,216.09,7477,27
2023-03-08,1012855394,2356,21338,0.00,3,0
2023-01-07,16517320743,2040,20044,19.20,661,2
2023-03-08,1030237413,2840,21146,347.26,97,2
2022-11-04,8686907662,2840,21182,0.00,12,0
2022-11-12,16193384549,2276,20227,0.70,43,0
2023-02-27,10586966769,2276,20238,0.00,7,0
2022-11-04,9647872445,2840,21161,0.00,80,0
2022-11-10,16705812708,2840,21133,136.50,1397,6
2022-12-04,9731536273,2840,21139,0.00,19,0
2023-02-25,8686907662,2840,21140,0.27,12,1
2022-12-28,16705812708,2840,21174,79.47,1078,5
2023-04-02,9716491608,2276,20226,208.63,150,4
2023-01-30,8687082217,2840,21155,7.67,15,1
2023-02-06,9731536273,2840,21144,11.78,65,1
2022-10-12,1030237413,2840,21142,562.74,1173,9
2023-01-28,1012855394,2458,20749,0.00,3,0
2022-10-04,9985023596,2276,20236,0.00,22,0
2022-10-15,9710540067,2840,21157,0.00,122,0
2023-02-06,9985023596,2276,20231,1.51,85,1
2022-10-22,17335759645,2458,20751,147.79,12313,11
2022-10-12,11654183162,2040,20042,0.00,44,0
2023-03-20,9731536273,2840,21148,14.79,170,1
2023-01-12,17335759645,2484,20703,179.14,9097,11
2023-02-01,17197475739,2840,21133,416.69,444,7
2023-01-22,16334770689,2840,21153,419.00,3477,21
2022-12-16,17335759645,2076,20092,80.95,4140,6
2022-12-30,16705812708,2840,21144,219.10,3137,16
2022-12-24,16193384549,2040,20048,4.46,109,0
2022-11-23,1012855394,2356,21289,0.00,3,0
2023-03-02,9611555898,2276,20231,0.14,3,1
2023-03-02,16107460064,2040,20044,4.50,116,0
2023-04-05,19097200206,2484,20703,74.79,2287,3
2022-12-14,17197475739,2840,21150,168.43,214,2
2022-12-01,19023347656,2458,20743,0.00,7,0
2022-11-09,16193384549,2040,20047,0.43,44,0
2023-03-24,1030237413,2840,21182,202.19,121,4
2023-03-15,8686907662,2840,21157,16.00,17,2
2022-11-21,8687082217,2840,21164,9.45,9,1
2023-01-01,8687082217,2840,21160,159.86,34,1
2023-02-02,9816566817,2840,21176,38.63,748,1
2023-04-03,16529545136,2484,20702,0.20,145,0
2022-10-02,9646241456,2036,20041,124.94,391,3
2023-01-22,16985277335,2484,20698,6.96,959,20
2023-01-14,19316350491,2276,20231,0.00,3,0
2023-01-07,17298592738,2276,20233,301.23,4087,25
2022-12-26,10586966769,2276,20241,0.00,24,0
2023-01-06,16529545136,2076,20091,3.00,585,3
2022-11-03,8686907662,2840,21152,125.62,14,1
2022-12-20,16141721408,2276,20235,63.03,1056,4
2022-12-20,17335759645,2484,20710,116.94,3936,13
2023-01-30,9816566817,2840,21133,11.51,82,1
2023-02-13,9710540067,2840,21173,172.88,204,2
2022-10-06,9816566817,2840,21148,0.00,39,0
2023-03-09,9611555892,2276,20228,0.00,3,0
2023-02-27,16101107713,2276,20233,7.46,83,0
2022-11-30,19023561023,2484,20713,0.00,29,0
2023-01-22,9710540067,2840,21135,3.97,48,1
2022-12-15,16107460064,2276,20227,77.97,784,3
2023-01-24,16101107713,2276,20227,4.91,121,0
2023-01-09,16193384549,2040,20045,3.60,190,1
2023-02-11,16107460064,2276,20240,27.82,221,0
2022-10-19,18595362681,2036,20035,0.00,37,0
2022-10-18,18595362681,2036,20036,0.00,2,0
2023-01-02,16107460064,2036,20035,491.85,10691,22
2023-03-13,16107460064,2040,20043,4.67,70,0
2023-04-01,1012855394,2356,20455,0.27,17,1
2022-12-02,9710540067,2840,21147,73.56,158,1
2023-03-05,17344179530,2840,21150,21.82,260,1
2022-10-14,1030237413,2840,21173,0.00,216,0
2023-02-14,16107460064,2040,20047,7.83,131,0
2022-12-01,1030237413,2840,21135,211.65,199,2
2023-03-13,17298592738,2040,20049,19.43,626,2
2022-10-09,9710540067,2840,21159,55.07,48,1
2023-02-08,16705812708,2276,20226,7.29,719,2
2023-03-18,16705812708,2840,21141,1.03,116,0
2022-10-04,16096245591,2484,20703,27.26,1297,2
2023-01-14,16129801833,2840,21150,809.84,5194,22
2023-01-12,16107460064,2040,20047,16.65,384,0
2023-01-11,9716491608,2276,20228,97.54,318,4
2023-01-14,8688544442,2840,21177,14.38,5,1
2022-10-14,18592041816,2458,20751,0.00,3,0
2023-02-28,16976496847,2276,20234,484.10,8265,17
2023-03-31,16705812708,2840,21142,258.96,3908,30
2023-01-05,9647872445,2840,21167,371.92,490,5
2022-10-14,16529545136,2484,20724,49.75,8279,22
2022-11-10,1012855394,2484,20725,0.00,7,0
2022-10-28,15942125913,2076,20090,34.24,9313,32
2022-11-30,9731196168,2036,20036,0.00,2,0
2022-12-17,17197475739,2840,21154,140.67,196,1
2023-03-10,9716491608,2276,20236,5.34,26,1
2023-03-25,9646241456,2036,20040,344.65,1098,10
2023-01-17,16107460064,2840,21150,33.47,581,1
2022-12-21,9710540067,2840,21182,0.00,27,0
2022-10-04,1030237413,2840,21151,705.63,401,5
2023-01-20,9611555892,2276,20234,0.00,17,0
2023-03-11,8688544442,2840,21137,195.27,95,20
2023-01-20,16705812708,2040,20047,2.00,534,3
2022-10-26,1012855394,2484,20713,0.00,9,0
2022-12-15,16096245591,2484,20726,3.03,131,1
2022-10-29,1030237413,2840,21177,207.40,100,1
2023-03-30,16517320743,2276,20232,36.06,673,3
2023-03-29,16141721408,2040,20048,0.22,80,0
2022-10-24,11698174219,2076,20090,0.00,29,0
2022-11-05,9731536273,2840,21132,11.37,17,1
2022-10-22,16517320743,2276,20232,51.26,1022,6
2022-12-01,9716491608,2040,20047,0.00,32,0
2023-02-11,9816566817,2840,21157,0.00,260,0
2022-12-19,16129801833,2840,21161,570.98,2773,6
2023-02-06,16705812708,2840,21171,81.19,1554,12
2022-12-08,9816566817,2840,21139,0.00,5,0
2023-02-10,17335759645,2076,20104,8.61,760,1
2022-10-24,18598316060,2840,21136,0.00,5,0
2023-01-29,9816566817,2840,21167,251.79,366,5
2022-10-16,16107460064,2840,21160,301.69,1979,11
2023-02-01,17335759645,2458,20749,24.14,4270,6
2022-11-15,16193384549,2276,20233,0.33,29,0
2022-11-30,19023561017,2356,21341,14.93,699,2
2023-03-10,17335759645,2458,20740,6.04,699,0
2023-03-23,9710540067,2840,21158,24.66,117,1
2023-03-27,16529545136,2484,20724,3.50,780,3
2022-10-03,10586966769,2276,20239,0.00,44,0
2022-11-20,16517320743,2276,20230,4.51,116,1
2022-11-21,8686907662,2840,21142,346.02,95,4
2022-11-12,16705812708,2840,21165,58.06,668,5
2022-10-08,11698174219,2484,20725,0.27,43,1
2022-12-02,16096245591,2484,20700,9.29,677,1
2022-12-31,16129801833,2840,21152,11312.89,98184,247
2022-12-17,17197475739,2840,21153,502.47,847,6
2022-11-16,8688544442,2840,21150,0.00,10,0
2023-02-10,16107460064,2840,21156,60.86,702,4
2022-11-17,15942125913,2076,21228,2.55,617,3
2022-12-31,16529545136,2484,20702,5.68,411,2
2022-12-26,9716491608,2276,20238,0.00,3,0
2023-03-21,1030237413,2840,21151,347.54,180,6
2022-12-14,16985277335,2484,20726,9.55,1709,16
2023-01-16,17197475739,2840,21183,108.39,384,3
2023-02-20,16517320743,2276,20239,25.33,1433,1
2023-02-17,16529545136,2484,20716,2.40,464,2
2022-10-17,18598862587,2840,21148,173.15,116,1
2022-10-09,8688544442,2840,21139,64.38,10,2
2023-01-16,19316350491,2276,20238,0.00,3,0
2023-02-02,15942125913,2076,20098,87.61,7657,56
2022-12-04,19023561017,2356,20468,28.36,1465,6
2022-12-10,17344179530,2840,21148,449.73,5311,24
2023-03-28,9710540067,2840,21158,181.92,148,2
2022-10-02,11698174219,2356,21268,0.00,10,0
2022-10-10,16529545136,2076,20090,6.19,711,2
2023-03-27,9647872445,2840,21177,256.58,831,8
2022-11-19,16976496847,2276,20231,624.81,3983,18
2022-10-30,16193384549,2036,20039,2.19,36,0
2022-12-25,8686907662,2840,21173,310.00,17,2
2022-10-24,16705812708,2840,21156,205.36,1896,9
2022-10-13,16129801833,2840,21175,1355.22,7592,22
2022-12-16,8687082217,2840,21157,37.95,20,1
2022-12-10,16529545136,2076,20095,48.04,2190,15
2022-12-05,16107460064,2840,21165,115.99,1408,4
2023-01-19,9716491608,2040,20049,0.00,7,0
2022-10-10,15942125913,2076,21229,14.09,1714,15
2022-12-03,19016565285,2484,20699,0.00,2,0
2023-02-02,9716491608,2276,20229,62.47,238,1
2022-10-23,18592067436,2840,21183,0.00,5,0
2022-11-19,16705812708,2276,20240,19.14,660,2
2022-11-19,16705812708,2840,21145,47.36,802,6
2022-12-29,16107460064,2276,20234,919.54,12038,35
2023-03-29,16107460064,2840,21159,2.88,26,0
2022-11-05,16129801833,2840,21143,12120.99,53139,197
2023-01-09,9611555892,2276,20239,0.00,9,0
2023-01-21,8686907662,2840,21143,182.74,41,2
2022-11-19,16135846000,2076,21230,3.70,197,1
2023-01-30,17197475739,2840,21137,1759.60,8441,63
2023-01-16,19316350491,2276,20235,0.00,5,0
2023-01-16,17335759645,2484,20726,4.06,439,0
2022-12-24,9645746542,2040,20047,86.85,88,1
2023-01-26,17335759645,2076,21228,0.24,54,0
2022-11-23,19023347656,2076,20088,0.00,2,0
2022-10-28,8687082220,2036,20035,16.16,10,1
2022-12-11,16141721408,2040,20045,14.94,677,1
2022-11-23,9816566817,2840,21140,0.00,2,0
2023-03-11,16107460064,2840,21180,88.53,451,6
2022-10-31,11698174219,2076,21229,0.00,5,0
2023-01-06,17335759645,2458,20746,12.36,2196,1
2023-02-03,16107460064,2276,20236,79.70,796,3
2022-12-13,17344179530,2840,21141,13.68,204,0
2022-11-28,16529545136,2356,21268,5.29,719,4
2022-11-25,19023561017,2356,21335,0.00,833,0
2022-12-30,16101107713,2036,20041,648.33,6431,13
2022-11-28,19023561023,2356,21338,0.00,34,0
2022-11-11,9816566817,2840,21177,0.00,37,0
2022-12-25,16107460064,2840,21133,175.54,1862,4
2022-10-02,8688544442,2840,21143,170.00,27,8
2022-11-11,1012855394,2076,20091,0.14,7,1
2023-01-27,17335759645,2484,20694,5.33,561,0
2022-11-28,17197475739,2840,21145,112.22,122,1
2023-01-21,16107460064,2840,21155,130.28,1930,6
2022-10-03,16107460064,2840,21146,91.25,972,2
2022-10-08,16096245591,2484,20721,1.27,100,0
2022-11-11,8686907662,2840,21169,390.83,14,3
2022-11-16,16193384549,2276,20235,51.68,350,1
2022-12-21,9611555898,2276,20234,0.00,3,0
2023-02-04,9985023596,2040,20050,0.00,83,0
2023-03-07,16529545136,2484,20714,4.07,614,3
2022-10-04,16107460064,2840,21174,41.28,257,1
2023-02-26,17335759645,2076,20101,39.72,2763,4
2022-12-25,9816566817,2840,21177,29.86,54,1
2022-12-11,8686907662,2840,21144,31.51,5,1
2022-12-17,9716491602,2036,20035,140.28,529,6
2023-01-03,16985277335,2484,20713,133.53,12699,174
2023-03-13,16334770689,2840,21167,2014.27,8067,56
2022-11-01,11698174219,2356,20465,0.68,9,1
2023-04-03,9647872445,2840,21184,19.59,58,1
2023-02-12,9710540067,2840,21167,1009.73,950,24
2022-10-15,18598862587,2840,21172,49.45,22,1
2022-12-11,1012855394,2484,20723,0.00,2,0
2023-03-17,9710540067,2840,21147,563.01,689,11
2022-11-16,18889806200,2276,20228,20.57,267,0
2022-12-21,1030237413,2840,21169,0.00,22,0
2022-11-30,9710540067,2840,21136,20.14,165,1
2023-01-10,16705812708,2840,21169,33.43,707,4
2023-03-27,17197475739,2840,21139,18.81,92,1
2022-12-14,9611555892,2276,20235,10.27,29,1
2023-01-15,1030237413,2840,21137,374.38,265,4
2022-10-18,18598862587,2840,21180,0.00,117,0
2023-02-25,16129801833,2840,21161,215.72,1513,5
2023-01-30,16529545136,2076,21227,12.91,1161,6
2023-03-25,16529545136,2356,20453,41.97,7553,110
2023-01-15,17335759645,2076,20101,15.09,1790,4
2023-04-03,16107460064,2276,20238,15.13,221,0
2022-12-12,17335759645,2484,20699,160.76,5911,6
2022-11-03,9645746542,2040,20046,64.38,37,1
2023-04-05,16985277335,2840,21142,0.26,53,0
2022-10-27,17335759645,2484,20710,26.76,2363,3
2022-10-06,8688544442,2840,21140,0.00,2,0
2022-10-27,9816566817,2840,21146,0.00,2,0
2023-03-24,16985277335,2484,20696,66.46,10545,70
2022-10-08,11698174219,2458,21539,0.00,3,0
2022-12-09,16705812708,2276,20230,11.58,328,1
2022-10-07,9716491608,2276,20236,0.00,73,0
2023-01-08,17197475739,2840,21174,133.30,219,1
2022-11-19,17197475739,2840,21148,345.47,304,4
2023-02-08,1030237413,2840,21139,292.32,107,4
2022-11-19,1030237413,2840,21143,284.93,291,1
2022-10-23,18592041816,2484,20709,9.18,20,1
2022-12-24,19316233353,2840,21172,0.00,2,0
2022-10-20,16976496847,2276,20228,668.93,2718,14
2023-03-01,17298592738,2276,20226,642.42,7993,45
2023-03-27,15942125913,2076,20094,101.70,21209,147
2023-04-04,1030237413,2840,21153,284.38,124,6
2022-10-04,17344179530,2840,21138,220.75,881,6
2023-03-16,16529545136,2484,20696,5.56,978,2
2023-01-13,17197475739,2840,21137,2939.60,13127,62
2022-11-19,18889806200,2840,21180,4.42,20,0
2022-12-05,11652085410,2840,21180,0.00,2,0
2022-11-29,1012855394,2458,20742,0.00,3,0
2023-02-08,9816566817,2840,21182,2.47,172,1
