DATE,CAMPAIGN_ID,COUNTRY_ID,SPEND,IMPRESSIONS,CLICKS
2022-06-30,11698174219,2756,0.00,15,0
2022-06-03,16705812708,2756,32.13,10826,61
2022-06-12,9611555898,2784,0.49,19,2
2022-05-16,9611555889,2752,0.00,5,0
2022-05-23,16529545136,2152,0.53,838,6
2023-03-23,17335759645,2032,4.15,3766,3
2022-01-22,8686907662,2840,200.00,1131,35
2023-02-18,16705812708,2752,5.68,2757,12
2023-02-25,1012855394,2586,0.08,12,1
2022-12-02,19016565285,2428,0.00,46,0
2022-01-07,14720659140,2826,889.12,45480,408
2022-06-11,9611555892,2056,0.41,3,1
2022-12-22,9611555889,2752,25.36,77,4
2022-10-19,16705812708,2528,53.95,26648,71
2023-01-18,17335759645,2604,8.28,8791,13
2022-07-26,1012855394,2586,0.01,29,1
2022-09-02,16193384549,2276,40.24,1505,7
2022-12-17,16107460064,2528,243.10,37424,144
2022-08-23,9985023596,2470,0.00,2,0
2022-01-16,1030237413,2840,147.82,7648,18
2022-07-05,11698174219,2558,0.07,257,1
2022-01-18,1012855394,2214,0.86,22,1
2022-12-19,1012855394,2032,0.30,134,4
2022-12-06,19023561017,2188,0.00,124,0
2023-01-20,16517320743,2528,51.20,13398,40
2022-03-20,1012855394,2312,0.40,9,1
2022-12-31,19323491410,2410,0.00,3,0
2023-04-01,9611555889,2208,1.30,12,2
2022-08-10,1012855394,2616,18.87,151,18
2023-03-10,9716491608,2634,0.00,114,0
2022-08-10,9641610945,2208,20.85,1544,5
2022-01-19,8689311018,2554,27.14,12,1
2022-07-24,11698174219,2516,0.00,2,0
2022-12-06,9611555889,2578,2.00,14,2
2022-05-17,9611555928,2040,8.77,46,2
2022-09-18,17335759645,2428,12.93,6346,15
2022-06-16,16985277335,2600,4.78,4571,76
2023-02-04,16141721408,2250,125.11,113781,403
2022-09-11,1012855394,2008,0.23,3,1
2022-02-18,9611555892,2682,0.00,10,0
2022-04-24,16141721408,2682,30.63,63985,343
2022-07-09,11698174219,2642,6.70,3053,62
2022-06-30,11654183162,2682,0.12,294,2
2022-04-29,9985023596,2276,2.62,289,1
2022-11-13,1012855394,2862,0.01,17,1
2022-04-06,1012855394,2499,0.00,2,0
2022-02-07,16141787456,2528,15.43,928,6
2022-07-15,11654183162,2410,0.00,111,0
2022-11-23,9645746542,2724,45.74,2552,13
2022-03-16,16101107713,2756,96.23,70570,272
2022-05-28,1012855394,2050,0.00,19,0
2022-09-21,11654183162,2410,0.11,124,1
2022-03-19,16096245591,2558,42.73,36591,58
2022-03-21,9611555928,2528,0.07,104,4
2022-11-27,9645746542,2414,0.00,187,0
2023-02-04,16529545136,2360,159.14,259712,999
2022-06-02,8687082217,2840,21.42,503,11
2022-06-02,16976496847,2276,1741.59,277547,567
2022-05-19,9611555889,2208,0.00,3,0
2022-07-27,17335780291,2702,0.15,34,0
2022-07-21,11698174219,2175,0.00,3,0
2022-12-15,16101107713,2442,10.68,2491,2
2022-05-14,16141721408,2380,28.51,35392,151
2023-03-15,9716491602,2124,119.64,2110,38
2022-12-08,16141721408,2578,8.10,1255,4
2022-12-07,19016565285,2764,0.00,7,0
2022-08-01,11698174219,2208,0.00,3,0
2022-06-18,16141721408,2250,26.23,11715,39
2022-07-26,11698174219,2604,0.99,1115,8
2022-07-26,9611555892,2414,0.00,2,0
2022-01-09,15589107327,2414,0.00,37,0
2023-03-06,1012855394,2203,5.00,58,5
2022-11-08,1012855394,2212,0.00,2,0
2022-12-11,16101107713,2442,13.41,2647,12
2022-01-26,9656161861,2470,3.14,99,1
2022-10-20,18592041816,2192,3.07,2,1
2023-01-02,1012855394,2275,0.03,2,1
2022-09-20,16101107713,2376,39.63,18207,34
2022-09-04,16101107713,2056,41.33,11409,24
2022-10-11,11698174219,2474,0.00,3,0
2022-04-03,16107460064,2208,8.29,207,1
2022-05-17,16517320743,2702,406.88,173310,505
2023-01-15,19329701910,2170,0.70,439,1
2022-07-02,11698174219,2428,2.51,930,28
2022-08-09,9611555898,2056,0.73,20,4
2022-06-17,10586966769,2352,0.00,14,0
2022-11-20,11654183162,2276,0.53,48,13
2022-05-26,16101107713,2554,208.19,14426,63
2022-08-17,16141721408,2724,46.47,108197,484
2022-10-07,9611555928,2724,3.73,102,2
2023-01-19,16985277335,2484,87.57,142300,1715
2022-09-24,16976496847,2056,3.47,1771,4
2022-02-07,1012855394,2764,1.79,58,2
2022-04-06,16603644177,2040,154.07,152437,295
2022-09-18,11038309165,2392,67.23,9415,100
2022-03-13,9716491608,2352,0.00,24,0
2022-03-16,16107460064,2752,1.50,306,1
2022-07-30,1012855394,2638,0.00,17,0
2022-12-22,9645632783,2372,21.51,702,4
2023-04-01,9656161861,2634,1.49,160,4
2022-01-28,9656161861,2784,14.51,1357,13
2022-09-20,9611555898,2756,0.92,5,1
2022-04-05,16529545136,2608,258.02,327932,2715
2022-12-02,19023561017,2458,1.21,1965,4
2022-05-31,1012855394,2268,0.00,26,0
2022-04-29,11038204927,2276,2415.78,317864,1000
2022-01-11,9611555928,2470,0.00,3,0
2022-11-07,9731536273,2840,275.55,5809,55
2023-02-14,9656161858,2578,12.67,801,9
2022-05-23,8689311018,2826,17.56,95,9
2022-01-01,15589107348,2724,4.68,1617,10
2022-02-25,10586966769,2410,0.00,10,0
2022-06-25,16517320743,2442,7.90,3573,9
2022-08-24,10586966769,2724,2.08,243,1
2022-06-28,9611555928,2702,1.93,27,1
2023-03-11,16517320743,2276,314.32,80641,301
2023-03-10,16101107713,2634,31.46,9756,27
2022-12-06,16193384549,2208,28.33,947,7
2022-12-07,18862348236,2276,6.26,2040,4
2022-03-03,16141787456,2528,16.74,449,7
2022-01-02,1012855394,2807,0.00,9,0
2023-01-31,9985023596,2344,1.34,70,1
2022-04-08,9716491608,2352,0.00,19,0
2022-01-12,15588078894,2528,0.18,24,0
2023-03-09,1012855394,2858,0.03,10,1
2022-12-27,19329701910,2233,0.00,3,0
2022-04-30,16107460064,2036,82.13,2805,13
2022-07-16,10586966766,2208,10.99,77,2
2022-09-07,16141721408,2784,4.55,13622,81
2022-03-07,10586966769,2414,0.00,32,0
2022-04-08,1012855394,2704,0.97,66,4
2022-04-07,16730810874,2170,0.02,17,0
2022-04-26,9656161861,2056,16.08,230,5
2023-04-04,17335759645,2076,40.80,33119,43
2022-07-19,9656161861,2056,15.18,551,7
2023-04-03,9716491602,2554,14.37,678,6
2022-07-29,11654183162,2410,0.03,129,1
2022-05-20,16101107713,2208,90.46,9875,45
2023-01-31,19072463248,2484,11.78,150,8
2022-10-03,11698174219,2638,0.03,20,1
2023-02-15,16101107713,2784,28.04,13947,32
2023-01-10,9645746542,2056,9.48,1051,5
2023-03-04,16141721408,2826,95.85,15861,116
2022-12-29,1012855394,2608,1.23,94,8
2022-05-14,9645746542,2040,4.90,134,2
2022-06-27,9716491608,2724,12.16,349,3
2022-11-18,9985023593,2246,0.00,88,0
2022-06-29,17471282151,2250,9.72,1408,4
2022-02-05,9645746542,2344,32.82,1958,5
2022-01-25,2065744516,2360,161.50,102785,689
2023-03-03,16141721408,2528,7.21,3740,25
2023-03-16,9731196168,2554,13.36,172,3
2023-01-15,9645746542,2376,3.12,915,3
2023-03-21,9716491608,2040,4.18,172,2
2022-07-14,11698174219,2364,2.77,39,1
2022-01-21,15589107327,2056,13.68,3339,1
2022-09-22,16735901251,2380,430.85,183622,424
2022-11-26,18862348236,2752,48.03,3971,4
2022-10-01,16096245591,2558,1.31,1263,1
2022-01-19,15589107339,2826,1.95,207,0
2022-04-20,16193384549,2048,24.13,14739,18
2022-08-03,9716491605,2578,45.00,415,4
2022-04-03,16517320743,2208,44.29,3363,16
2023-03-22,1012855394,2032,2.58,60,4
2022-03-13,16193384549,2276,29.35,617,6
2022-02-26,9716491608,2724,4.00,435,1
2022-12-02,19023347707,2704,0.00,65,0
2022-01-05,15584612537,2036,16.31,394,3
2022-09-10,16976496847,2442,2.04,2584,4
2022-10-21,9716491605,2208,50.71,10001,24
2022-07-11,1012855394,2504,0.01,27,1
2022-01-08,9611555928,2442,3.07,5,1
2022-08-27,9611555898,2634,0.06,5,1
2022-07-08,8689311018,2554,0.00,9,0
2022-01-10,1730637502,2804,20.40,23302,80
2022-12-24,16096245591,2858,1.22,746,4
2022-03-24,11038204927,2756,116.44,13214,93
2022-10-30,16193384549,2554,10.39,678,6
2022-12-22,16101107713,2724,155.52,38838,104
2022-06-16,16529545136,2616,13.08,6010,42
2022-09-11,16705812708,2276,75.80,36125,109
2022-04-04,16705812708,2376,41.91,14326,53
2022-02-21,16101107713,2470,7.45,2587,27
2023-03-18,9985023596,2040,6.59,107,1
2022-10-06,11698174219,2404,0.04,26,1
2022-09-09,1012855394,2032,1.04,112,4
2022-02-27,16193384549,2048,0.01,17,0
2022-06-20,16101107713,2682,351.40,226148,506
2022-06-11,17335759645,2152,43.71,24747,53
2022-08-25,9985023596,2048,0.00,14,0
2022-11-27,19016565285,2704,0.63,292,1
2022-05-28,16529545136,2792,11.10,22027,70
2022-07-18,16779095429,2446,0.00,5,0
2022-04-15,16730810874,2233,0.02,9,0
2022-01-14,15589107348,2784,0.57,267,1
2022-06-29,16193384549,2376,31.30,3971,22
2022-07-05,16193384549,2826,276.11,11113,47
2022-07-31,11698174219,2764,0.56,422,3
2022-07-20,9611555898,2724,1.79,146,10
2022-07-01,16096245591,2188,2.84,3511,4
2022-10-16,16548613620,2124,81.93,5797,16
2022-08-16,9985023596,2756,0.00,75,0
2022-09-22,9645746542,2380,49.29,4046,26
2022-05-10,16705812708,2246,69.85,22466,56
2023-02-27,1012855394,2144,0.00,19,0
2023-01-08,9611555898,2724,1.82,109,8
2022-12-29,16529545136,2158,8.74,3361,12
2023-03-01,9656161861,2756,4.63,695,8
2022-09-10,11654183423,2036,0.63,695,8
2022-11-08,9656161861,2528,59.12,4797,27
2022-02-18,9611555892,2414,3.78,10,1
2023-02-21,9611555928,2410,0.00,3,0
2022-12-07,16193384549,2040,3.33,527,1
2022-04-09,1012855394,2104,0.00,2,0
2023-01-31,16141721408,2634,38.62,59709,232
2022-12-19,11654183162,2250,0.00,2,0
2022-09-14,9985023596,2376,0.00,41,0
2023-03-04,9985023596,2380,9.01,593,4
2022-07-06,9985023596,2056,3.97,105,1
2022-07-17,16193384549,2124,208.38,7257,39
2022-03-03,16458833160,2442,0.02,61,0
2022-06-12,1012855394,2818,0.01,24,1
2022-01-27,9611555898,2784,2.14,27,2
2022-04-20,9716491605,2246,12.00,163,3
2022-03-14,1012855394,2807,2.21,17,1
2023-03-14,16529545136,2484,12.34,20580,69
2023-01-23,8689311018,2124,37.93,156,7
2022-05-17,1012855394,2688,0.00,12,0
2022-08-16,9716491608,2784,8.62,379,1
2022-04-09,16101107713,2826,1838.67,285739,434
2023-02-22,9611555898,2528,1.37,24,4
2022-07-03,11654183162,2528,1.49,243,5
2022-10-28,18597674638,2682,20.11,2953,27
2023-03-05,16141721408,2826,91.05,15470,105
2022-03-06,9641610945,2752,12.67,1052,5
2022-10-11,11654183162,2380,0.10,231,1
2022-08-30,9611555892,2040,20.27,43,6
2022-02-24,1012855394,2736,0.12,3,1
2022-09-23,9611555925,2208,0.00,7,0
2022-08-30,16107460064,2056,67.40,39352,49
2022-08-03,1012855394,2116,0.00,3,0
2023-03-31,1012855394,2300,1.70,26,1
2023-02-13,9611555895,2752,0.81,34,8
2022-03-22,1012855394,2504,0.32,22,1
2022-05-06,16529545136,2158,3.97,910,9
2023-02-09,16193384549,2380,14.19,4803,19
2022-10-08,9716491608,2344,13.55,277,4
2022-12-17,1012855394,2704,1.47,134,4
2022-07-18,16101107713,2250,66.10,19297,25
2023-03-16,16096245591,2600,0.48,634,1
2022-05-01,1012855394,2320,0.03,19,1
2022-10-21,16096245591,2320,3.03,3715,11
2022-05-14,9710540067,2840,900.06,6846,130
2022-01-23,15589107342,2554,0.00,2,0
2022-08-16,16705812708,2124,60.52,9784,55
2022-02-13,10586966769,2756,0.00,51,0
2022-03-26,16463239324,2152,2.64,5037,23
2022-10-17,18598958317,2392,0.00,29,0
2022-04-16,16096245591,2600,6.55,3014,10
2022-04-18,16096245591,2226,0.00,5,0
2022-01-06,9985023596,2724,1.56,187,1
2022-06-15,16705812708,2752,12.17,4981,18
2022-08-30,16096245591,2604,5.67,5459,12
2022-06-25,16141721408,2048,2.37,2134,15
2023-01-29,9716491608,2410,6.10,145,1
2022-10-05,9656161861,2634,0.00,155,0
2022-12-19,9611555928,2040,0.60,63,5
2023-02-14,1012855394,2604,7.57,165,11
2022-08-24,16985277335,2214,2.40,6156,54
2022-11-12,10586966769,2470,0.00,27,0
2023-03-10,9641610945,2752,34.30,2499,18
2022-04-29,9611555898,2040,0.15,17,3
2022-10-22,16107460064,2352,6.47,2079,2
2022-12-06,18889806200,2410,4.85,379,1
2023-02-10,9985023596,2380,1.52,485,4
2022-01-19,11510088205,2470,0.06,82,0
2022-12-05,16529545136,2188,6.08,4412,20
2022-04-10,16517320743,2826,1204.24,141804,487
2022-03-29,16193384549,2048,10.89,10535,29
2022-06-13,9611555898,2410,0.00,22,0
2023-03-08,16529545136,2360,90.08,198006,639
2022-02-19,16101107713,2578,32.00,3789,9
2022-05-29,9611555928,2344,3.86,19,1
2022-12-04,1012855394,2604,0.11,78,4
2023-02-28,17335759645,2608,84.48,80012,132
2022-07-06,1012855394,2072,0.00,5,0
2022-11-25,9611555898,2528,11.15,162,29
2022-06-26,17469280680,2840,324.07,46157,22
2023-03-26,16101107713,2702,40.76,7393,16
2022-09-03,16985277335,2170,34.74,54694,629
2022-05-23,16682907088,2250,2593.36,1101170,3138
2022-02-08,16090441168,2704,24.10,15147,73
2022-10-18,16141721408,2756,2.93,937,4
2023-03-04,17335759645,2170,15.44,13807,27
2022-11-15,1012855394,2050,0.00,9,0
2022-10-19,9611555898,2724,3.60,61,4
2022-09-02,1012855394,2100,4.73,27,2
2022-06-08,16141721408,2246,9.04,2020,6
2022-05-25,9985023596,2724,0.00,82,0
2022-11-26,19023561017,2360,4.08,11570,12
2023-01-14,9611555925,2208,0.00,17,0
2023-01-03,17335759645,2348,154.70,60848,99
2022-09-28,1012855394,2404,0.32,9,1
2022-06-25,1012855394,2203,0.48,75,3
2023-03-07,16107460064,2756,6.70,1272,3
2022-03-12,9656161861,2724,16.08,1306,8
2022-03-03,9968096296,2554,84.81,15693,58
2022-09-22,16976496847,2040,72.01,7543,32
2022-11-24,1012855394,2320,2.37,36,1
2023-01-14,16193384549,2826,391.46,31826,117
2022-08-09,16193384549,2380,8.22,2103,3
2022-12-30,9645746542,2634,4.47,196,1
2022-06-13,1012855394,2474,0.00,3,0
2022-03-13,16107460064,2376,1.37,190,1
2022-02-26,9968096296,2840,1052.48,75016,540
2023-01-25,8686907662,2840,632.25,1375,62
2022-06-05,16101107713,2784,463.98,298542,550
2022-01-29,2065744516,2804,40.08,23548,100
2023-01-19,1012855394,2050,2.19,14,1
2023-02-16,17335759645,2076,27.46,14782,26
2022-07-13,9716491608,2352,0.00,14,0
2022-10-18,16193384549,2414,7.89,1941,11
2022-04-17,1012855394,2242,4.85,15,1
2023-03-03,16193384549,2276,17.72,1688,6
2022-07-27,16193384549,2414,10.38,2484,29
2022-08-20,1012855394,2504,0.45,48,2
2022-10-23,18602425423,2124,0.00,100,0
2022-01-01,10586966769,2056,0.00,87,0
2022-02-20,16090441168,2710,66.07,44450,377
2022-01-18,15589107348,2250,4.64,677,1
2023-02-01,1012855394,2642,2.84,61,7
2022-05-02,16193384549,2208,9.01,906,4
2022-05-31,16129801833,2840,25828.60,2420535,6290
2022-07-09,9716491608,2376,0.00,133,0
2022-03-01,10586966769,2784,0.00,119,0
2022-04-29,16529545136,2616,9.81,3206,25
2023-01-04,1012855394,2104,0.58,17,3
2023-01-15,19316350491,2724,0.33,63,3
2022-07-20,9731196168,2124,0.00,158,0
2022-04-17,9716491608,2784,36.29,219,5
2023-02-09,16107460064,2578,19.07,2392,19
2022-02-09,1012855394,2484,10.08,308,13
2023-04-02,16107460064,2376,48.09,12464,27
2022-09-28,16096245591,2340,2.02,2016,9
2022-11-25,16107460064,2756,29.36,4126,11
2022-12-04,16096245591,2591,1.00,923,1
2022-07-05,9985023596,2250,11.33,187,4
2022-03-04,9611555892,2634,0.00,3,0
2022-09-13,16193384549,2826,100.83,3623,25
2022-04-21,9656161861,2040,17.55,90,2
2022-09-24,11698174219,2112,0.22,260,5
2022-12-29,11698174219,2170,0.00,3,0
2022-02-22,8689311018,2554,3.44,5,1
2022-08-23,16193384549,2784,19.46,3460,17
2023-02-08,9611555898,2380,0.86,27,6
2022-08-21,17197475739,2840,1837.28,36253,307
2022-11-17,11654183162,2276,0.49,32,8
2022-09-30,11698174219,2630,0.00,184,0
2022-11-24,19016565285,2076,0.21,304,1
2023-04-04,16101107713,2246,32.74,7733,13
2022-08-04,11698174219,2616,32.74,4150,89
2022-08-26,16529545136,2158,0.57,2618,8
2022-04-26,16985478467,2300,6.47,5991,25
2022-12-05,18889806200,2578,7.08,309,1
2022-08-03,1012855394,2156,0.20,675,4
2022-11-01,16985277335,2226,0.00,10,0
2023-03-01,9645632783,2826,246.89,11193,87
2022-06-13,9985023596,2528,15.58,218,4
2022-08-04,9611555898,2392,0.03,15,1
2022-07-05,16976496847,2040,111.94,10589,52
2022-03-31,16141748399,2152,436.36,217556,1464
2022-09-04,9611555928,2702,0.84,51,1
2022-08-25,11698174219,2233,0.92,270,4
2022-11-10,9656161861,2414,0.31,177,1
2022-10-12,1012855394,2016,0.00,2,0
2023-02-01,16779095429,2446,0.00,12,0
2022-07-29,11698174219,2368,0.00,167,0
2022-05-26,16096245591,2222,0.76,80,1
2022-06-06,1012855394,2275,0.00,24,0
2022-02-22,14720659140,2376,37.94,11400,27
2022-11-15,16096245591,2724,1.90,408,3
2023-03-11,9611555892,2724,8.03,32,4
2022-03-20,16101107713,2702,140.93,138837,278
2023-01-02,16101107713,2702,124.40,23081,46
2023-03-11,10586966769,2048,1.99,32,1
2022-04-03,16141721408,2040,42.54,36729,76
2022-01-02,15581730457,2414,8.60,6057,25
2022-05-28,16705812708,2752,73.51,27387,118
2022-07-07,11654183423,2036,7.32,4563,32
2023-01-09,16529545136,2076,7.71,27249,32
2022-11-26,9816569721,2554,0.19,63,1
2022-04-10,16517320743,2040,21.33,3908,13
2022-08-26,1012855394,2364,0.40,63,3
2022-05-15,16107460064,2578,119.36,35802,130
2022-09-10,9716491602,2554,22.34,632,5
2022-05-30,16101107713,2414,154.92,117995,292
2022-04-02,10586966766,2246,0.00,88,0
2022-07-25,8687082220,2372,4.29,32,6
2023-03-13,9611555892,2724,7.78,37,4
2022-11-23,9611555928,2756,17.03,80,6
2023-01-24,16141721408,2724,616.92,376052,1598
2022-03-22,16529545136,2158,0.25,150,5
2022-01-17,1012855394,2116,0.00,3,0
2022-01-04,1012855394,2031,0.05,12,1
2023-01-09,19316350491,2784,0.86,14,4
2022-06-29,17469164364,2826,44.64,12432,32
2023-03-19,16101107713,2124,373.71,29575,113
2022-08-06,11654183162,2528,0.00,3,0
2022-07-09,9645746542,2682,4.82,687,6
2022-09-06,9645746542,2392,4.63,505,4
2022-02-08,9611555925,2246,19.90,83,4
2022-07-23,9731196168,2036,3.85,282,1
2022-09-10,11698174219,2400,0.03,58,1
2022-03-12,1012855394,2591,0.11,12,1
2022-10-27,18597674638,2056,2.91,685,4
2022-07-06,9611555928,2352,0.00,5,0
2022-10-04,17335759645,2191,3.68,2305,2
2022-03-03,1012855394,2616,9.32,121,10
2022-05-07,9611555892,2056,2.58,15,1
2023-03-29,1012855394,2192,0.00,2,0
2022-05-20,1012855394,2348,1.14,19,1
2023-03-19,16529545136,2158,2.46,972,2
2023-01-04,16529545136,2704,24.13,28443,106
2022-08-30,9645746542,2682,14.03,865,3
2022-03-08,9611555925,2578,6.67,14,1
2022-01-15,9985023596,2276,0.00,168,0
2022-01-08,2065744516,2170,5.77,3092,18
2022-06-20,11698174219,2016,0.00,7,0
2022-12-30,16101107713,2036,988.21,70849,187
2022-05-12,9985023596,2056,3.27,41,1
2022-11-15,11654183162,2442,0.00,2,0
2022-12-22,16517320743,2554,125.39,13112,81
2022-01-07,9968096296,2246,23.40,3747,15
2022-01-09,1012855394,2070,0.00,9,0
2022-12-17,19072463248,2642,2.25,173,1
2022-09-17,9985023596,2250,4.78,240,4
2022-08-02,16682907088,2124,502.34,69255,328
2022-12-03,19016565285,2616,8.37,228,1
2022-09-22,9716491605,2752,49.90,933,8
2022-09-02,9985023596,2040,4.32,63,1
2022-04-20,16985277335,2340,81.48,79937,414
2023-04-01,16193384549,2392,38.55,9219,25
2023-02-06,9656161861,2276,88.42,3031,31
2022-01-10,11510088205,2372,46.06,1346,5
2022-09-14,11654183162,2784,0.05,46,2
2022-03-04,16107460064,2352,0.00,19,0
2022-01-05,15673399839,2414,61.66,45349,167
2022-08-07,11698174219,2304,0.10,44,2
2022-08-14,9645746542,2756,18.67,784,6
2023-02-13,16141721408,2826,67.56,18926,110
2022-02-23,1012855394,2788,0.00,9,0
2022-01-11,15680671364,2414,108.42,71808,626
2022-04-29,9656161861,2682,0.73,182,1
2022-03-28,9611555898,2702,0.00,14,0
2023-03-19,9611555928,2528,5.95,145,4
2022-08-18,16529545136,2704,5.86,27814,43
2023-01-30,10586966769,2470,0.00,3,0
2022-08-09,9985023596,2784,0.04,56,1
2023-03-17,9656161858,2246,11.40,1556,9
2022-11-20,16101107713,2470,5.13,996,4
2022-10-11,16517320743,2380,46.01,20681,78
2022-01-29,9645632783,2372,69.51,2968,14
2022-08-06,1012855394,2404,0.00,7,0
2022-09-25,16193384549,2410,13.18,1027,4
2022-12-10,9985023596,2682,1.11,43,1
2023-03-14,17335759645,2604,4.03,6802,8
2022-02-21,11038204927,2276,1098.09,126897,589
2022-12-28,16101107713,2414,357.57,69217,216
2022-11-27,1012855394,2300,2.34,56,6
2022-01-14,15584612537,2208,8.49,253,2
2023-01-30,1012855394,2032,0.49,102,6
2022-03-20,9716491602,2124,57.88,1246,10
2022-05-07,10586966769,2040,0.00,31,0
2022-10-13,16141721408,2414,3.91,6817,35
2022-01-28,9968096296,2246,7.76,1664,6
2022-09-01,9656161858,2208,42.66,988,10
2022-03-14,9816569721,2554,6.60,226,4
2022-02-20,16090441168,2300,9.42,10946,20
2022-08-09,9611555928,2376,0.00,22,0
2023-03-22,9716491608,2410,7.11,155,3
2022-12-04,9656161861,2276,190.07,5248,39
2022-03-01,9985023596,2634,0.00,5,0
2022-08-07,9716491608,2470,1.26,66,1
2022-02-02,9716491608,2276,42.62,1471,11
2022-06-27,10586966769,2352,3.23,5,1
2022-08-24,8709347981,2554,0.00,3,0
2022-01-07,11654183162,2724,0.00,2,0
2022-11-27,19023347656,2158,0.77,112,1
2022-03-29,9968096296,2352,7.16,3080,10
2022-02-26,16141748399,2604,95.08,330934,1015
2022-03-07,16399053024,2840,374.52,14634,220
2022-08-29,17335759645,2156,29.20,27839,51
2022-07-02,9716491608,2352,0.00,31,0
2022-03-19,16193384549,2380,18.48,496,4
2022-05-22,10586966769,2048,0.00,3,0
2022-04-30,16141721408,2124,41.36,3106,51
2022-05-16,17209533521,2040,301.51,60566,183
2022-08-22,9656161861,2344,3.15,260,1
2022-03-22,16560337190,2446,0.05,184,1
2022-11-28,1012855394,2524,0.29,22,1
2022-05-31,16529545136,2608,79.08,78768,2048
2022-10-24,18413503182,2840,994.39,46657,170
2022-10-08,1012855394,2484,9.08,236,21
2022-10-18,9716491608,2376,0.00,65,0
2022-09-16,9611555898,2702,1.23,20,3
2022-06-05,9816569721,2036,12.66,383,6
2023-03-12,16193384549,2410,31.79,9925,17
2022-06-25,17471282151,2036,6.41,549,0
2022-11-16,9656161861,2756,3.56,286,1
2022-07-10,9985023596,2442,0.00,12,0
2022-01-28,9611555892,2250,20.77,134,6
2022-10-22,11698174219,2404,0.00,7,0
2022-11-27,16141721408,2124,77.19,6222,81
2022-06-30,16107460064,2752,79.86,24538,31
2022-02-12,16107460064,2554,1.63,80,1
2022-10-14,9656161861,2276,57.23,1737,16
2022-08-31,16705812708,2528,10.37,12976,28
2022-07-09,9731196168,2554,5.44,97,2
2022-08-18,10586966766,2752,5.21,83,2
2022-12-24,19336354033,2376,68.11,9772,42
2022-04-20,16705812708,2040,16.14,13955,31
2023-02-06,1012855394,2070,0.01,9,1
2022-03-25,16096245591,2170,822.85,638768,746
2022-12-04,9611555898,2352,0.15,5,1
2022-02-06,1012855394,2795,0.00,5,0
2022-07-17,9985023596,2352,0.22,24,1
2022-01-28,15673399839,2442,0.92,1664,4
2023-01-31,10586966766,2208,0.00,61,0
2022-08-15,11654183162,2250,5.60,2079,18
2022-09-22,11698174219,2586,0.07,66,1
2023-03-01,16096245591,2630,0.25,102,1
2022-01-06,9611555892,2442,0.00,2,0
2022-03-22,1012855394,2348,1.49,17,1
2023-01-04,9611555898,2344,0.00,3,0
2022-12-05,9731196168,2554,0.00,102,0
2022-01-30,2065744516,2170,5.88,6899,32
2022-06-29,1012855394,2258,0.01,19,1
2022-07-25,1012855394,2780,0.00,5,0
2022-07-06,9716491602,2372,26.14,496,6
2022-12-08,16096245591,2222,2.13,2674,8
2023-01-01,10586966769,2682,0.00,41,0
2022-04-16,9645746542,2410,2.29,179,1
2022-02-11,15673399839,2380,3.88,4799,22
2022-11-03,16705812708,2352,5.02,3206,8
2022-07-29,16096245591,2188,4.22,2674,7
2022-11-02,1012855394,2466,0.00,3,0
2022-07-14,17298592738,2438,0.07,94,0
2022-10-26,11698174219,2136,0.00,2,0
2023-03-26,16529545136,2484,8.94,17534,50
2022-01-22,15589107351,2056,5.76,179,0
2022-08-10,8688544442,2840,187.36,872,142
2022-09-04,11654183162,2442,0.00,20,0
2022-02-28,16141721408,2724,152.87,77182,200
2022-07-07,9656161861,2056,31.15,515,9
2022-10-31,18592011993,2702,0.00,27,0
2022-08-24,11698174219,2100,3.62,1374,26
2022-06-03,9611555898,2756,3.18,12,1
2022-12-17,9645746542,2056,38.56,1012,8
2023-02-22,16705812708,2276,10.26,13211,27
2022-07-17,11698174219,2466,0.00,3,0
2022-01-07,15589107348,2826,2.67,1316,3
2023-02-22,9656161861,2410,0.00,122,0
2022-04-22,1012855394,2440,0.00,7,0
2022-09-24,1012855394,2188,0.47,27,3
2022-09-02,9656161861,2380,25.90,1352,15
2022-04-19,16135846000,2076,135.53,55944,125
2022-07-02,17335759645,2356,345.69,1045264,3321
2022-12-14,9731196168,2124,10.05,398,4
2022-09-23,11654183423,2554,0.10,197,1
2022-08-20,16096245591,2222,4.73,5292,9
2022-12-24,9611555898,2414,3.22,2,1
2022-07-06,16141721408,2056,22.15,5115,19
2022-10-12,11698174219,2398,0.00,19,0
2022-06-09,17335759645,2440,13.07,8483,11
2022-01-11,15581730457,2036,0.23,22,0
2022-11-05,16101107713,2344,18.99,3808,7
2022-07-13,9816569721,2372,2.93,131,2
2022-01-28,15680671364,2352,1.78,4828,5
2022-10-16,1012855394,2364,0.00,3,0
2022-03-24,16101107713,2276,149.20,49863,101
2022-08-12,11654183162,2724,1.36,1561,17
2022-06-01,16529545136,2620,4.46,712,8
2023-03-04,9716491608,2414,3.12,148,1
2022-10-03,9656161858,2246,21.97,891,9
2022-04-04,16705812708,2124,436.84,58473,174
2022-11-09,16529545136,2608,80.52,234668,2316
2022-07-04,9985023596,2724,0.00,128,0
2022-10-03,11698174219,2704,0.08,87,1
2022-02-18,9611555892,2344,0.00,12,0
2022-12-14,16529545136,2156,1.77,3281,6
2022-04-01,16334770689,2840,37815.83,3130482,7706
2022-08-30,9816569721,2554,0.00,177,0
2023-01-01,16096245591,2152,5.07,2344,8
2022-08-17,9731196168,2124,1.47,231,1
2022-06-17,9645746542,2702,3.47,2130,3
